date,time_range,season,holiday,weekday,workingday,weathersit,casual,registered,count
2011-12-04,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,10,161,171
2011-12-04,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,15,158,173
2011-12-04,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,8,116,124
2011-12-04,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,7,65,72
2011-12-04,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,5,59,64
2011-12-04,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,3,42,45
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,3,21,24
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,2,10,12
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,8,8
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,2,2
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,7,7
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,24,25
2011-12-05,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,89,90
2011-12-05,Morning,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,9,274,283
2011-12-05,Morning,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,12,392,404
2011-12-05,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,12,178,190
2011-12-05,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,9,78,87
2011-12-05,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,17,106,123
2011-12-05,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,29,125,154
2011-12-05,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,18,153,171
2011-12-05,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,7,126,133
2011-12-05,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,16,132,148
2011-12-05,Afternoon,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,10,238,248
2011-12-05,Afternoon,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,16,430,446
2011-12-05,Afternoon,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,13,386,399
2011-12-05,Evening,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,13,295,308
2011-12-05,Evening,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,15,190,205
2011-12-05,Evening,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,10,166,176
2011-12-05,Evening,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,12,94,106
2011-12-05,Evening,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,8,54,62
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,3,25,28
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,2,14,16
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,3,3
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,0,3,3
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,0,7,7
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,0,20,20
2011-12-06,Night,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,5,81,86
2011-12-06,Morning,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,7,227,234
2011-12-06,Morning,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,13,401,414
2011-12-06,Morning,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,4,200,204
2011-12-06,Morning,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,6,44,50
2011-12-06,Morning,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,4,28,32
2011-12-06,Morning,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,5,50,55
2011-12-06,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,6,65,71
2011-12-06,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,6,69,75
2011-12-06,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,2,43,45
2011-12-06,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,4,84,88
2011-12-06,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,13,249,262
2011-12-06,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,17,287,304
2011-12-06,Evening,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,10,223,233
2011-12-06,Evening,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,3,107,110
2011-12-06,Evening,Winter,workingday/weekend,Tuesday,workingday,Mist/Cloudy,6,108,114
2011-12-06,Evening,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,5,82,87
2011-12-06,Evening,Winter,workingday/weekend,Tuesday,workingday,Light Rain/Light Snow,5,48,53
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,3,30,33
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Mist/Cloudy,4,9,13
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,2,4,6
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,3,3
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,1,1
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,3,3
2011-12-07,Night,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,18,18
2011-12-07,Morning,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,43,46
2011-12-07,Morning,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,6,80,86
2011-12-07,Morning,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,64,64
2011-12-07,Morning,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,1,32,33
2011-12-07,Morning,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,47,50
2011-12-07,Morning,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,4,29,33
2011-12-07,Afternoon,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,5,28,33
2011-12-07,Afternoon,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,1,24,25
2011-12-07,Afternoon,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,5,25,30
2011-12-07,Afternoon,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,28,31
2011-12-07,Afternoon,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,4,48,52
2011-12-07,Afternoon,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,48,51
2011-12-07,Evening,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,2,31,33
2011-12-07,Evening,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,1,25,26
2011-12-07,Evening,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,6,6
2011-12-07,Evening,Winter,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,0,13,13
2011-12-07,Evening,Winter,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,0,16,16
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Mist/Cloudy,0,21,21
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,6,7
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,4,4
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,1,1
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Mist/Cloudy,0,2,2
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,12,12
2011-12-08,Night,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,71,71
2011-12-08,Morning,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,11,233,244
2011-12-08,Morning,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,11,418,429
2011-12-08,Morning,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,7,218,225
2011-12-08,Morning,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,109,110
2011-12-08,Morning,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,6,100,106
2011-12-08,Morning,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,8,148,156
2011-12-08,Afternoon,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,9,115,124
2011-12-08,Afternoon,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,16,121,137
2011-12-08,Afternoon,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,19,98,117
2011-12-08,Afternoon,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,7,201,208
2011-12-08,Afternoon,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,10,321,331
2011-12-08,Afternoon,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,12,306,318
2011-12-08,Evening,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,12,220,232
2011-12-08,Evening,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,5,170,175
2011-12-08,Evening,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,4,135,139
2011-12-08,Evening,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,8,84,92
2011-12-08,Evening,Winter,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,58,61
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,8,26,34
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,12,14
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,10,12
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,5,6
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,1,2
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,0,20,20
2011-12-09,Night,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,62,63
2011-12-09,Morning,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,195,199
2011-12-09,Morning,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,7,378,385
2011-12-09,Morning,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,8,256,264
2011-12-09,Morning,Winter,workingday/weekend,Friday,workingday,Mist/Cloudy,11,115,126
2011-12-09,Morning,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,15,121,136
2011-12-09,Morning,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,27,146,173
2011-12-09,Afternoon,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,27,141,168
2011-12-09,Afternoon,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,24,163,187
2011-12-09,Afternoon,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,29,160,189
2011-12-09,Afternoon,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,24,226,250
2011-12-09,Afternoon,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,10,352,362
2011-12-09,Afternoon,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,10,308,318
2011-12-09,Evening,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,10,189,199
2011-12-09,Evening,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,10,140,150
2011-12-09,Evening,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,9,131,140
2011-12-09,Evening,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,15,114,129
2011-12-09,Evening,Winter,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,88,94
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,11,66,77
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,11,55,66
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,12,48,60
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,5,20,25
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,0,3,3
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,0,6,6
2011-12-10,Night,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,10,11
2011-12-10,Morning,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,0,11,11
2011-12-10,Morning,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,5,68,73
2011-12-10,Morning,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,15,134,149
2011-12-10,Morning,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,31,161,192
2011-12-10,Morning,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,44,192,236
2011-12-10,Morning,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,48,235,283
2011-12-10,Afternoon,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,47,239,286
2011-12-10,Afternoon,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,51,242,293
2011-12-10,Afternoon,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,60,239,299
2011-12-10,Afternoon,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,58,183,241
2011-12-10,Afternoon,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,34,151,185
2011-12-10,Afternoon,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,28,144,172
2011-12-10,Evening,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,15,139,154
2011-12-10,Evening,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,10,114,124
2011-12-10,Evening,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,4,79,83
2011-12-10,Evening,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,7,88,95
2011-12-10,Evening,Winter,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,5,61,66
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,5,69,74
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,8,54,62
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,5,47,52
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,2,17,19
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,0,5,5
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,0,6,6
2011-12-11,Night,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,0,10,10
2011-12-11,Morning,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,1,30,31
2011-12-11,Morning,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,4,68,72
2011-12-11,Morning,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,19,88,107
2011-12-11,Morning,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,30,164,194
2011-12-11,Morning,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,31,166,197
2011-12-11,Morning,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,42,246,288
2011-12-11,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,44,224,268
2011-12-11,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,44,198,242
2011-12-11,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,47,219,266
2011-12-11,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,32,174,206
2011-12-11,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,13,150,163
2011-12-11,Afternoon,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,12,151,163
2011-12-11,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,7,98,105
2011-12-11,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,10,62,72
2011-12-11,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,10,53,63
2011-12-11,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,7,36,43
2011-12-11,Evening,Winter,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,4,31,35
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,4,16,20
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,9,9
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,4,4
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,2,2
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,3,3
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,21,21
2011-12-12,Night,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,63,64
2011-12-12,Morning,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,4,231,235
2011-12-12,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,7,378,385
2011-12-12,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,12,208,220
2011-12-12,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,14,91,105
2011-12-12,Morning,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,15,100,115
2011-12-12,Morning,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,7,138,145
2011-12-12,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,13,153,166
2011-12-12,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,16,95,111
2011-12-12,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,8,124,132
2011-12-12,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,5,209,214
2011-12-12,Afternoon,Winter,workingday/weekend,Monday,workingday,Mist/Cloudy,7,352,359
2011-12-12,Afternoon,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,8,349,357
2011-12-12,Evening,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,9,232,241
2011-12-12,Evening,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,8,157,165
2011-12-12,Evening,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,2,119,121
2011-12-12,Evening,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,71,71
2011-12-12,Evening,Winter,workingday/weekend,Monday,workingday,Clear/Few Clouds,3,42,45
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,16,17
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,4,4
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,1,2
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,3,3
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,4,4
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,20,20
2011-12-13,Night,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,92,92
2011-12-13,Morning,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,2,221,223
2011-12-13,Morning,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,9,391,400
2011-12-13,Morning,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,10,223,233
2011-12-13,Morning,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,3,99,102
2011-12-13,Morning,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,9,115,124
2011-12-13,Morning,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,20,147,167
2011-12-13,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,7,120,127
2011-12-13,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,18,116,134
2011-12-13,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,7,144,151
2011-12-13,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,13,194,207
2011-12-13,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,17,381,398
2011-12-13,Afternoon,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,12,370,382
2011-12-13,Evening,Winter,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,5,262,267
